Gene_acc,Gene_id,64P1,64P2,64P3,64M1,64M2,64M3,Desc
515,Tb927.1.750:mRNA-p1,151822.125,200703.5,167427.5781,246911,230255.2656,211152.4375,Metal-binding domain-containing protein
516,Tb927.1.790:mRNA-p1,183367.0625,184453.0781,186033.5469,166952.25,165480.5313,151995.2969,"hypothetical transmembrane protein, conserved"
517,Tb927.1.860:mRNA-p1,305218.625,332303.25,298642.25,356276.5,300018.875,316036.0313,"transmembrane protein, putative"
518,Tb927.1.870:mRNA-p1,1222180,1153526.125,1292112.625,1619530,1256219.875,1440632.375,deoxyhypusine synthase
519,Tb927.1.880:mRNA-p1,2481569.5,3106470,2855829.25,2394840.75,2660345.5,2660283.75,"Midasin, putative"
520,Tb927.1.990:mRNA-p1,138790.9063,182858.7188,142469.6563,190072.6719,199430.8594,207186.3125,Enkuring domain-containig protein
521,Tb927.10.100:pseudogenic_transcript-p1,51097.02734,96416.32031,72155.40625,75823.35938,56795.08984,98949.39063,"expression site-associated gene 2 (ESAG2), degenerate"
522,Tb927.10.10000:mRNA-p1,435903.4063,583926.9375,437791.6563,256032.6406,269928.6875,264888.5313,"hypothetical protein, conserved"
523,Tb927.10.10010:mRNA-p1,1525400.875,1998826.25,1525450.75,1967175.5,1800614,1785880.375,"mRNA turnover protein 4 homolog, putative"
524,Tb927.10.10030:mRNA-p1,2382199,2309939.75,2656065.5,2055720.5,1684729,1452494,"hypothetical protein, conserved"
526,Tb927.10.10070:mRNA-p1,90718.55469,35191.48438,62045.45313,116466.9609,109903.0391,108507.0391,"hypothetical protein, conserved"
527,Tb927.10.10080:mRNA-p1,261670.4375,224941.2344,255327.9688,348702.9063,302803.1875,287957.8125,"hypothetical protein, conserved"
528,Tb927.10.10090:mRNA-p1,201524.2344,107519.8125,43704.23828,73352.21094,68166.51563,63001.92969,Component of motile flagella 14
529,Tb927.10.10120:mRNA-p1,105357.8047,98363.61719,104660.8594,75464.14063,88633.30469,83046.29688,"hypothetical protein, conserved"
530,Tb927.10.10130:mRNA-p1,86061.02344,78703.60938,87133.57813,62150.71484,67137.1875,73605.44531,RNA editing mediator complex protein 1
531,Tb927.10.10140:mRNA-p1,3767640.75,5194941,4710117.5,5621106,5439272,5093047.5,"paraflagellar rod component, putative"
532,Tb927.10.10160:mRNA-p1,350448.5313,372820.4375,348527.7188,304161.9375,302021.875,299635.1875,Kinetoplast polyadenylation factor 4
533,Tb927.10.10170:mRNA-p1,217274.2813,241057.2969,221513.875,216007.5,219219.8281,200009.6719,"pre-mRNA splicing factor 46, putative"
534,Tb927.10.10180:mRNA-p1,122745.1563,109379.8125,129212.0547,101076.7031,110148.2734,99970.48438,"Miro-like protein, putative"
536,Tb927.10.10280:mRNA-p1,3005125.75,2985259.5,2703075.25,3533066,3200164,3993988.5,Microtubule-associated repetitive protein 2
538,Tb927.10.10320:mRNA-p1,1119004.875,1153520.875,1056392.125,1026854.75,993390.5,988964,"dynein light chain Tctex-type, putative"
539,Tb927.10.10330:mRNA-p1,125534.4297,204882.2188,179251.3125,163074.8594,141557.7344,116850.4297,Anaphase-promoting complex subunit CDC27
540,Tb927.10.10340:mRNA-p1,394128.0625,440686.9375,411275.2813,688708.1875,697518.1875,638805.5625,"structural maintenance of chromosome 2, putative"
541,Tb927.10.10350:mRNA-p1,441978.5625,415001.9688,420015.7813,384888.5625,415005.7188,385197.6563,"STE/STE11 serine/threonine-protein kinase, putative"
542,Tb927.10.10360:mRNA-p1,2905469.5,3102014.75,3144712,2734463.25,2093179.875,2931442.25,Microtubule-associated repetitive protein
543,Tb927.10.10370:mRNA-p1,86676.82031,68067.27344,93796.89063,152614.0625,156198.2031,192050.875,"hypothetical protein, conserved"
544,Tb927.10.10380:mRNA-p1,93911.09375,102566.8203,92827.20313,123262.1953,125150.2266,142947.4375,"ATP-dependent DEAD/H RNA helicase, putative"
545,Tb927.10.10390:mRNA-p1,6866640.5,7971667,7353341,6723276.5,7050889,6857685,trypanothione reductase
546,Tb927.10.1040:mRNA-p1,3762016.75,3825448,3944114,3924858.75,4037779,3957228,"serine peptidase, Clan SC, Family S10"
548,Tb927.10.10410:mRNA-p1,53939.83594,46009.76953,44384.64063,38877.38672,64231.01563,75942.01563,"DNA replication licensing factor MCM8, putative"
549,Tb927.10.10420:mRNA-p1,690416.4375,875179.5,746813.6875,510046.1563,477082.6875,456115.1875,"monothiol glutaredoxin, putative"
550,Tb927.10.10445:mRNA-p1;Tb927.10.10460:mRNA-p1;Tb927.10.10470:mRNA-p1;Tb927.10.10480:mRNA-p1;Tb927.10.10490:mRNA-p1;Tb927.10.10500:mRNA-p1;Tb927.10.10510:mRNA-p1;Tb927.10.10520:mRNA-p1;Tb927.10.10530:mRNA-p1;Tb927.10.10540:mRNA-p1;Tb927.10.10550:mRNA-p1;Tb927.10.10560:mRNA-p1;Tb927.10.10570:mRNA-p1;Tb927.10.10580:mRNA-p1;Tb927.10.10590:mRNA-p1,64441496,73687256,68272560,100301312,91871216,83400000,"histone H2B, putative"
551,Tb927.10.1060:mRNA-p1,5747710.5,5312237,5214283,4673721,4936694,4141322,"T-complex protein 1, delta subunit, putative"
552,Tb927.10.10600:mRNA-p1,118356.5625,124123.5938,123637.5781,132778.1563,118260.9219,117230.5234,"ARP2/3 complex 16kDa subunit, putative"
553,Tb927.10.10610:mRNA-p1,2325190.25,2541755.5,2153387,1713553.375,1719142.25,1580457.75,"protein tyrosine phosphatase, putative"
554,Tb927.10.10620:mRNA-p1,156983.3125,172905,171886.125,199132.2031,164148.2031,173284.625,"hypothetical protein, conserved"
555,Tb927.10.10630:mRNA-p1,292025.2813,295034.2188,293491.7188,398099.3125,406110.3438,375265.8125,"hypothetical protein, conserved"
556,Tb927.10.10650:mRNA-p1,28345.67773,23981.50781,24941.72266,24088.57422,25840.28711,28950.35547,"cytosolic Fe-S cluster assembly factor NAR1, putative"
557,Tb927.10.10690:mRNA-p1,63662.44922,49121.77344,51241.76563,74635.46875,84543.84375,105673.0156,"CEP19-like protein, putative"
558,Tb927.10.1070:mRNA-p1,789608.5625,766023.3125,760432.5625,875007.0625,925590.4375,824347.875,cdc2-related kinase 1
559,Tb927.10.10700:mRNA-p1,416750.1875,420371.125,425845.5938,366284.125,378355.125,357036.75,splicing factor Prp31
560,Tb927.10.10720:mRNA-p1,312856.0625,167466.9844,330362.0938,184002.1406,266528.6875,203735.0156,"Tetraspanin family, putative"
561,Tb927.10.10730:mRNA-p1,129900.1328,120009.8438,135447.5,133081.75,131745.8125,137006.0313,RNA Interference Factor 5
562,Tb927.10.10740:mRNA-p1,239207.4219,241546.2188,244788.0313,194051.5625,204121.9531,208487.4688,"hypothetical protein, conserved"
563,Tb927.10.10780:mRNA-p1,453377.7813,425350.875,462726.3125,481832.1563,425537.3125,388520.5938,"hypothetical protein, conserved"
564,Tb927.10.1080:mRNA-p1;Tb927.10.1090:mRNA-p1,7121429.5,7592976.5,6841630,6709174,6323585.5,6439074.5,"40S ribosomal protein S23, putative"
565,Tb927.10.10800:mRNA-p1,285084.6875,300949.0625,306780,201647.75,206781.7813,195796.7813,"palmitoyl acyltransferase 2, putative"
566,Tb927.10.10830:mRNA-p1,1613035.375,1792537.375,1687368.125,1334434,1278256.5,1198862.375,RGG-containing protein 2
567,Tb927.10.10840:mRNA-p1,340237.2188,338089.4063,338654.375,313370.5,321274.6563,298748.875,Enriched in surface-labeled proteome protein 15
568,Tb927.10.10850:mRNA-p1,1827302.375,1859844.375,1900341.75,1684351.625,1773635.75,1838303.875,Protein argonaute-1
569,Tb927.10.10870:mRNA-p1,110632.5938,93784.70313,108334.5938,90079.04688,101613.8984,88711.39063,"CMGC family protein kinase, putative"
570,Tb927.10.10880:mRNA-p1,1083817.125,1103603.75,1038302.813,1009819.438,934209.8125,865999.375,"ATP-binding cassette sub-family F member 1, putative"
571,Tb927.10.10930:mRNA-p1,736759.5625,1764072.125,770634.375,817024.5,966686.3125,772346.25,"heat shock protein, putative"
572,Tb927.10.1100:mRNA-p1,18132444,20008366,17956850,17619846,17334046,16361548,"60S ribosomal protein L9, putative"
573,Tb927.10.11020:mRNA-p1,912205.625,981876.375,918108.4375,731781.5625,680079.0625,635035,"DNA mismatch repair protein MSH2, putative"
575,Tb927.10.11070:mRNA-p1,52640.8125,45501.89063,47367.95313,59937.07813,71348.41406,68320.10938,"hypothetical protein, conserved"
576,Tb927.10.11080:mRNA-p1,301524.75,304381.9375,302114.5,499061.5625,449085.3438,407778.5938,paraflagellar rod protein
577,Tb927.10.11120:mRNA-p1,169972.1563,185876.1563,200635.4844,104245.8516,117121.9141,133279.5,"hypothetical protein, conserved"
578,Tb927.10.11130:mRNA-p1,42742.55078,31535.08789,46593.14453,46307.07813,58156.71484,56576.54688,"SET domain containing protein, putative"
579,Tb927.10.11140:mRNA-p1,482479.8438,526425.125,511549.2813,374889.3125,333315.875,343274.5,"hypothetical protein, conserved"
580,Tb927.10.11150:mRNA-p1,525403.75,590790.5,566769.125,621115.75,602575.25,642841.5,"hypothetical protein, conserved"
581,Tb927.10.11170:mRNA-p1,302305.0938,298950.1563,288238.0625,240868.5,277591.8438,246801.125,"hypothetical protein, conserved"
582,Tb927.10.11180:mRNA-p1,689867.1875,678571.875,639160.875,597231,662577.75,630646.5,"Ubiquitin-like modifier-activating enzyme ATG7, putative"
584,Tb927.10.11210:mRNA-p1,735522.375,829593.8125,726906.0625,559137.9375,505630.2813,463936.8438,"hypothetical protein, conserved"
585,Tb927.10.11220:mRNA-p1,713097.5625,750632.125,762624.75,241955.4375,231942.125,220877.9219,procyclic form surface phosphoprotein
586,Tb927.10.11250:mRNA-p1,439247.4688,373174.0313,366787.5625,510389.3125,485562.2813,358537.125,Coiled-coil domain-containing protein 40 homolog
587,Tb927.10.11270:mRNA-p1,164334.2969,130679.4453,168081.8125,271963.9688,257512.9375,279651.0625,"RNA-binding protein, putative"
588,Tb927.10.11300:mRNA-p1,17309360,19634242,17920148,19471704,17638142,16027538,"paraflagellar rod component, putative"
589,Tb927.10.11310:mRNA-p1,1805560.75,1837757.875,1844064.5,1927554.625,1980275.5,1835909,intraflagellar transport protein 57/55
590,Tb927.10.11330:mRNA-p1,107085.4766,108779.6406,92036.39844,165551.25,183248.9688,195771.9844,"EF-hand domain pair, putative"
591,Tb927.10.11340:mRNA-p1,189163.2656,208626.9688,165991.2813,149486.7344,141390.6719,139314.6719,"hypothetical protein, conserved"
594,Tb927.10.11380:mRNA-p1,248271.2031,247165,236881.9531,312160.4375,307164.8125,300555.9063,"hypothetical protein, conserved"
595,Tb927.10.11390:mRNA-p1,16732320,17425610,18533462,16431579,16700462,15443732,"60S ribosomal protein L6, putative"
596,Tb927.10.11400:mRNA-p1,379078.2188,379718.2188,428828.875,326420.3438,325508.625,331467.625,"WD domain, G-beta repeat, putative"
599,Tb927.10.11450:mRNA-p1,192484.5781,229317.7188,195042.6719,220469.125,228089.0469,212148.0313,"TFIIF-stimulated CTD phosphatase, putative"
601,Tb927.10.11510:mRNA-p1,229546.9531,223506.75,215809.2188,193549.6406,210616.0156,196444.0313,"hypothetical protein, conserved"
602,Tb927.10.11520:mRNA-p1,208899.7188,206457.4531,202445.1875,205664.3438,194008.4219,175780.3906,mitochondrial import inner membrane translocase subunit tim13
603,Tb927.10.11530:mRNA-p1,329012.6875,324380.7813,375240.9688,408460.4375,304618.6875,476515.3438,"hypothetical protein, conserved"
604,Tb927.10.11540:mRNA-p1;Tb927.9.6070:mRNA-p1,25374292,30503766,25306468,26127822,25278356,20991304,"40S ribosomal protein S3, putative"
605,Tb927.10.11550:mRNA-p1,25901.60742,26820.69922,14758.55469,37388.75391,35997.66406,26156.58203,"hypothetical protein, conserved"
606,Tb927.10.11570:mRNA-p1,107048.4375,122300.25,73918.04688,64647.58594,59014.82813,109730.0781,"hypothetical protein, conserved"
607,Tb927.10.11580:mRNA-p1,93076.89063,56704.63672,97601.53906,119446.9219,133258.0469,117384.9063,predicted WD40 repeat protein
608,Tb927.10.11590:mRNA-p1,1036844.938,1163863.875,943977.6875,784401,845849.75,830269,"nicotinate phosphoribosyltransferase, putative"
609,Tb927.10.11600:mRNA-p1,325232.9063,370332.4688,340038.0625,327537.8438,338487.9375,329867.4688,"hypothetical protein, conserved"
610,Tb927.10.11610:mRNA-p1,226933.1094,238846.4063,232843.9688,225194.5,222196.9375,227549.375,SKP1-like protein
611,Tb927.10.11660:mRNA-p1,506568.9063,580493.0625,489611.6875,438940.0938,442631.9375,388489.1563,"hypothetical protein, conserved"
612,Tb927.10.11680:mRNA-p1,309133.8125,280832.1875,306908.5313,252278.1094,273122.9375,255510.9375,Voltage-gated Chloride channel Like 2
613,Tb927.10.11690:mRNA-p1,274955.8125,286675,266125.25,237853.4063,226838.7969,225529.6719,"YEATS family, putative"
614,Tb927.10.1170:mRNA-p1,3667812.5,3596615,3812695,3899501.5,3805368.75,3347542.5,intraflagellar transport protein 172
615,Tb927.10.11700:mRNA-p1,1979882.375,2070164.75,1909027.75,2695208.25,2636780,2430200.5,"guanylate kinase, putative"
616,Tb927.10.11720:mRNA-p1,34787.44141,51845.73438,27425.89844,41411.92969,43487.40234,44374.22656,"CW-type Zinc Finger, putative"
617,Tb927.10.11760:mRNA-p1,803789.8125,769740.375,797891.8125,855263.75,835323.5,870625.8125,pumilio/PUF RNA binding protein 6
618,Tb927.10.11770:mRNA-p1,35921.32031,29533.31445,33766.53906,38358.92188,42665.49219,30671.02734,succinate dehydrogenase cytochrome B subunit
619,Tb927.10.11780:mRNA-p1,168781.9375,164329.5938,139131.9063,309815,326751.5313,294205.9688,"hypothetical protein, conserved"
620,Tb927.10.11800:mRNA-p1,344452.8125,295259.2813,330580.75,599929.3125,554800.875,537864.9375,"Axonemal inner arm dynein light chain, putative"
621,Tb927.10.11810:mRNA-p1,124891.1563,118023.7344,113076.1719,123392.9844,124946.9297,134909.9375,"hypothetical protein, conserved"
623,Tb927.10.11850:mRNA-p1,258719.9375,256907.0625,252683.1094,292639.4688,268966.0313,260538.125,"WD domain, G-beta repeat, putative"
625,Tb927.10.11870:mRNA-p1,431369.375,448431.1875,493745.75,446732.8438,429789.0625,397846.6563,Guide RNA binding complex protein 5
626,Tb927.10.11890:mRNA-p1,130825.0469,157912.2813,124552.5469,145000.3906,113219.5625,115083.1172,"hypothetical protein, conserved"
628,Tb927.10.11930:mRNA-p1,1364243.375,1374096.875,1359393.375,1002224.75,948021.375,1074012.25,beta-D-hydroxybutyrate dehydrogenase
629,Tb927.10.11950:mRNA-p1,91813.42969,168849.375,99501.375,112738.4453,114618.9141,105840.7656,"hypothetical protein, conserved"
630,Tb927.10.11970:mRNA-p1,61836.73047,30102.98438,55505.57422,77467.26563,62494.18359,72369.11719,glutamine aminotransferase (GlnAT)
631,Tb927.10.11990:mRNA-p1,245544.4531,218403.4844,227538.7031,246421.5781,313271.0313,273977.875,"60S ribosome subunit biogenesis protein NIP7, putative"
632,Tb927.10.12000:mRNA-p1,377619.3125,364865.3438,348190.0625,280490.8125,251768.8125,228215.9063,"iron-sulfur cluster assembly protein, putative"
633,Tb927.10.12010:mRNA-p1,330381.5313,357618.9375,336156.0625,369820.7813,308894.6563,290715.9375,"hypothetical protein, conserved"
634,Tb927.10.12030:mRNA-p1,138720.75,203871.0625,232280.8281,317808.9688,230667.9844,340463.25,"hypothetical protein, conserved"
635,Tb927.10.12050:mRNA-p1,68685.90625,67940.75781,82689.82813,57782.82813,51643.12891,56519.79688,"LSU ribosomal protein, mitochondrial, putative"
636,Tb927.10.12090:mRNA-p1,835736.5,875482.9375,917259.3125,589044.5,556239.125,525489.5,"RNA-binding protein, putative"
637,Tb927.10.1210:mRNA-p1,1391507.875,1393394.125,1419140.125,1112010.5,1082915.625,1101979.875,"katanin, putative"
639,Tb927.10.12120:mRNA-p1,151369.8594,153072.2188,147047.5313,125001.4922,148564.4531,138523.0781,"hypothetical protein, conserved"
640,Tb927.10.12130:mRNA-p1,279867,295008.5313,282448.0313,387995.875,369287.7813,346386.625,"Ubiquitin family, putative"
641,Tb927.10.12170:mRNA-p1,114489.9922,103584.9219,113169,57981.45703,55152.58594,52075.58594,"RAB-interacting protein, putative"
642,Tb927.10.12180:mRNA-p1,208427.8281,171086.0781,217259.4531,329980.9063,331318.375,347939.5,"hypothetical protein, conserved"
643,Tb927.10.12190:mRNA-p1,953259.9375,923530.75,964942.25,975255.8125,919377.8125,803013.8125,"RAB-interacting protein, putative"
644,Tb927.10.12210:mRNA-p1,1,Filtered,9109.944336,Filtered,59133.64844,53074.41406,"ribulose-5-phosphate 3-epimerase, putative"
647,Tb927.10.12240:mRNA-p1,762868.375,683244.9375,749755.3125,387645.75,380391.6875,373867.25,"3-ketoacyl-CoA reductase, putative"
648,Tb927.10.12260:mRNA-p1,1578733.625,1303222.125,1422707.875,419251.0313,465386.8125,438784.7813,"cytosolic nonspecific dipeptidase, putative"
649,Tb927.10.12290:mRNA-p1,842666.0625,628333.625,816069.25,898761.5625,849695.625,790015.4375,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
650,Tb927.10.1230:mRNA-p1,2660907.75,2713378.75,2566015.25,1917137.625,1794111.875,1828773.125,Enriched in surface-labeled proteome protein 23
651,Tb927.10.12330:mRNA-p1,319266.125,324498.0625,298553.4063,301297,249238.3594,246075.4063,"zinc finger protein family member, putative"
652,Tb927.10.12360:mRNA-p1,364567.3438,326154.1563,359213.4375,364997.75,422617.2813,451026.875,"hypothetical protein, conserved"
653,Tb927.10.12390:mRNA-p1,165393.9844,129774.4219,165527.8438,228207.6719,222823.1719,243431.4063,"hypothetical protein, conserved"
655,Tb927.10.12410:mRNA-p1,956655.625,1068216.875,952699.625,1529576.75,1434850.75,1473751.75,"hypothetical protein, conserved"
656,Tb927.10.12420:mRNA-p1,2289340,2182760,2148234,1418688.25,1758740.75,1636830,predicted S. cerevisiae Got1 homologue
657,Tb927.10.12430:mRNA-p1,573533.3125,565738.5,613340.5,685470.875,642423.3125,684010.1875,"Noc2p family, putative"
658,Tb927.10.12450:mRNA-p1,262720.625,282088.0313,235579.8906,207001.5938,195106.5469,195546.5938,"SNARE domain-containing protein, putative"
659,Tb927.10.12470:mRNA-p1,289575.875,299635.25,276561.5625,257449.0938,272698.1563,257314.3125,"hypothetical protein, conserved"
661,Tb927.10.12490:mRNA-p1,195323.3281,194724.1719,206771.7031,208281.9844,219610.6719,217036.9063,"kinesin, putative"
662,Tb927.10.1250:mRNA-p1,1346809.5,1435694.625,1292820.625,1062616.625,1160253.25,1071754.25,"Aminoacyl-tRNA editing domain containing protein, putative"
663,Tb927.10.12500:mRNA-p1,704408.125,737237.25,709950.4375,634736,612178.875,615301.25,"P-type H+-ATPase, putative"
664,Tb927.10.12510:mRNA-p1,2715391,2922276.5,2910596.75,2863052.5,2892219.75,2618302.25,"P-type H+-ATPase, putative"
667,Tb927.10.12540:mRNA-p1,88304.98438,95250.00781,93343.03906,79578.72656,90001.85156,69909.24219,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
668,Tb927.10.12590:mRNA-p1,1248815.625,1224956.625,1308482.375,1356567.5,1357111.625,1291338.375,"hypothetical protein, conserved"
669,Tb927.10.1260:mRNA-p1,787315.6875,1234957.75,799548.5625,726414.375,682749.3125,737931.125,"aspartyl-tRNA synthetase, putative"
670,Tb927.10.12630:mRNA-p1,331349,320305.3438,310375.9375,483660.3125,456680.0625,495726.1563,"hypothetical protein, conserved"
671,Tb927.10.12640:mRNA-p1,329182.3438,254501,278776.625,215228.2188,232947.0469,175105.6406,"chaperone protein DnaJ, putative"
672,Tb927.10.12660:mRNA-p1,946354.375,1132937.75,1049403.75,1016478.688,987767.5625,1009272.375,pumilio/PUF RNA binding protein 2
673,Tb927.10.12670:mRNA-p1,466116.9063,632523.75,710196.9375,476577.125,484084.9688,454654.375,"hypothetical protein, conserved"
674,Tb927.10.12680:mRNA-p1;Tb927.11.9730:mRNA-p1,11385792,12169499,10801287,10873249,9659791,8604973,"60S ribosomal protein L34, putative"
676,Tb927.10.12700:mRNA-p1,3951937.5,4375496,4385300.5,2784354.5,2556091.25,2611438,"pyruvate dehydrogenase E1 alpha subunit, putative"
677,Tb927.10.12710:mRNA-p1,10735969,11174138,10329054,12319451,12296633,11102673,"heat shock protein 110, putative"
678,Tb927.10.12720:mRNA-p1,221303.7813,205502.2188,247538.0781,279702.25,412501.9375,410704.9688,Bait On Hook 1
679,Tb927.10.1280:mRNA-p1,491237.9688,543359,528969,279973.875,281488.9375,318633.25,"Domain of unknown function (DUF4499), putative"
680,Tb927.10.12800:mRNA-p1,221488.4844,246509.0156,220818.3906,154628.0469,139934.9531,139935.1094,Zinc finger CCCH domain-containing protein 38
681,Tb927.10.12810:mRNA-p1,1348735.625,933404.875,1053708.625,694604.8125,718192.3125,659276.25,"cholinephosphate cytidylyltransferase A, putative"
682,Tb927.10.12820:mRNA-p1,3060694,3433194.5,3074287,4375447,4333981.5,4208108,"hypothetical protein, conserved"
684,Tb927.10.12840:mRNA-p1,8958051,8481690,8451389,4859313,4855794,4401040,mitochondrial carrier protein
685,Tb927.10.12850:mRNA-p1,348666.3125,382501.0313,358400.8438,501874.4063,472881.75,494018.4063,ttaggg binding factor
686,Tb927.10.12860:mRNA-p1,248160.1563,261704.0781,225498.8438,252741.3438,224860.0313,233623.3594,"pre-RNA processing PIH1/Nop17, putative"
687,Tb927.10.12870:mRNA-p1,156129.875,158707.2188,165756.9531,186096.2188,164455.0781,158704.4688,Basal body protein
688,Tb927.10.12890:mRNA-p1,3749005.25,2833866.5,3126187.5,2829465.25,3354106.5,2847174,"bifunctional aminoacyl-tRNA synthetase, putative"
689,Tb927.10.12920:mRNA-p1,32449.04688,78922.8125,28629.96484,111016.9844,102792.1875,100827.2813,Flagellum attachment zone protein 18
690,Tb927.10.12930:mRNA-p1,165322.9375,173063.8438,186782.0156,124531.0781,114497.25,120637.6094,"hypothetical protein, conserved"
691,Tb927.10.12940:mRNA-p1,1885051,1744674.625,1900821.25,1846691,1816946.625,1877155.375,predicted zinc finger protein
692,Tb927.10.12950:mRNA-p1,16563.08008,25499.12109,15862.72949,26724.70508,15991.48047,18100.77148,Basal body protein
693,Tb927.10.12960:mRNA-p1,4666973,5219256,4707421.5,4720544,4475459.5,4259870.5,Ras-related protein Rab5A
694,Tb927.10.12970:mRNA-p1,323654.9375,321497.3438,314166.9063,285805.4063,284741.9375,231908.8281,"AN1-like zinc finger, putative"
695,Tb927.10.12980:mRNA-p1,329480.875,298646.9688,295665.2188,331162.125,320490.5625,341067.1563,"Multisite-specific tRNA:(cytosine-C(5))-methyltransferase, putative"
696,Tb927.10.12990:mRNA-p1,191026.2969,227946.5781,206339.7813,174077.1719,161689.4375,95558.67188,predicted ankyrin repeat family protein
697,Tb927.10.13020:mRNA-p1,257860.7188,298726.125,306237.3438,304820.2188,277334.7188,282613.9063,"Vacuolar protein sorting-associated protein 16 homolog, putative"
698,Tb927.10.13030:mRNA-p1,45367.67969,42526.10938,28592.02148,51727.29688,52357.79688,54733.39844,"cysteine peptidase, Clan CA, family C2, putative"
699,Tb927.10.13040:mRNA-p1,31145.11133,25224.78906,29171.16016,17215.80664,16143.95508,27215.73438,procyclic-enriched flagellar receptor adenylate cyclase 4
700,Tb927.10.13090:mRNA-p1,207880.1406,182562.3125,182193.125,187138.2969,180662.6406,180448.8281,"PhoD-like phosphatase, putative"
701,Tb927.10.1310:mRNA-p1,398985.3125,367028.5625,433273.6563,278890.1563,319701.5313,321175.9375,"Domain of unknown function (DUF4042), putative"
702,Tb927.10.13100:mRNA-p1,32957.09375,26665.70508,34092.84375,115853.6406,115329.1797,117023.0469,Cytokinesis initiation factor 3
703,Tb927.10.13110:mRNA-p1,1222364.875,1133010.5,1336723.75,1757753.25,1577218.375,1957170,Outer arm dynein light chain 7
704,Tb927.10.13120:mRNA-p1,119137.2109,122467.9375,125402.6328,189650.5469,172192.9219,151341.2813,mitochondrial carrier protein
705,Tb927.10.13130:mRNA-p1,276378.1563,292544.1875,280909.125,221006.9531,224966.1094,211837.7031,UTP-glucose-1-phosphate uridylyltransferase
707,Tb927.10.13150:mRNA-p1,25108.53711,52582.73438,46242.72656,58598.73828,50083.8125,73962.44531,"hypothetical protein, conserved"
708,Tb927.10.13180:mRNA-p1,562083.125,509085.625,536617.25,654487.375,613368.5,612656.625,"Nrap protein, putative"
709,Tb927.10.13190:mRNA-p1,112052.1328,145052.0781,126060.6797,114755.4922,120971.0938,110561.7656,"actin-related protein 2/3 complex subunit 1, putative"
710,Tb927.10.1320:mRNA-p1,557172.125,516389.5,516987,542231.625,576289,577544.8125,"hypothetical protein, conserved"
711,Tb927.10.13210:mRNA-p1,146843.5,140470.9688,168500.2813,176401.75,195827.5938,201273.7344,"dolichyl-P-Man:GDP-ManGlcNAc2-PP-dolichyl beta-1,4-mannosyltransferase, putative"
712,Tb927.10.13220:mRNA-p1,181568.0781,245031.4375,168619.1406,157372.3594,159199.5313,159859.625,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
713,Tb927.10.13230:mRNA-p1,126569.5078,137467.0625,126219.6016,143799.875,142766.8438,121364.6797,"hypothetical protein, conserved"
714,Tb927.10.13240:mRNA-p1,189669.25,139454.5313,157356.25,214639.5781,215339.5938,205520.1563,"hypothetical protein, conserved"
715,Tb927.10.13250:mRNA-p1,224412.0625,277404.2813,214561.9375,218972.8906,205183.5781,200663.1719,"hypothetical protein, conserved"
716,Tb927.10.13280:mRNA-p1,1156978.5,1175973.375,1005589,1268160.5,947506.4375,1322696.75,"hypothetical protein, conserved"
717,Tb927.10.13290:mRNA-p1,610636,613258,696162.6875,757001.1875,751686.3125,811253.8125,ethanolamine phosphotransferase (EPT)
718,Tb927.10.13300:mRNA-p1,773771.875,853645.1875,782286.75,735658.0625,657621.375,592088.5625,Mitochondrial ribosomal protein S8
719,Tb927.10.13310:mRNA-p1,310809.0625,296063.9688,316070.9688,332204.625,309561.4375,294613.4688,"DNA-directed RNA polymerase I subunit RPB5z, putative"
720,Tb927.10.13320:mRNA-p1,644913.4375,670962.25,709375.625,660912.8125,624304.625,628657.875,"DNA-directed RNA polymerase II/III subunit, putative"
721,Tb927.10.13330:mRNA-p1,38471.57031,64534.00781,53559.73828,306623.6875,74225.32813,212527.1094,"paraflagellar rod component, putative"
722,Tb927.10.13335:mRNA-p1,220477.6094,113825.8438,162344.5313,204601.5938,248501.1875,232778.3594,"Zinc-finger of C2H2 type, putative"
723,Tb927.10.13360:mRNA-p1,1026849.625,1087710.5,987412.0625,774347.375,958306.375,871625.3125,"Elongation factor Tu, mitochondrial"
726,Tb927.10.13430:mRNA-p1,329781.8125,354666.25,358766.875,301809.4688,347124.9688,302662.0938,"citrate synthase, putative"
727,Tb927.10.13450:mRNA-p1,400454.4375,332231.7813,365761.7188,382771.7188,442248.8438,706308.25,"hypothetical protein, conserved"
728,Tb927.10.13470:mRNA-p1,339052.75,328882.4688,325023.5,326037.125,383273.75,333620,"PA26 p53-induced protein (sestrin), putative"
729,Tb927.10.13480:mRNA-p1,387234.5,318234.6875,382041.75,337421.2188,378043.8125,390987.6563,"CAMK/CAMKL family protein kinase, putative"
730,Tb927.10.13500:mRNA-p1;Tb927.11.9710:mRNA-p1,11401090,11904084,7753993,6735089,10463488,11568975,"60S ribosomal protein L10a, putative"
731,Tb927.10.13510:mRNA-p1,911671.5,1046689.375,738048.125,1734747.625,637572.4375,1413246.5,"zinc metallopeptidase, putative"
732,Tb927.10.13517:mRNA-p1,11793730,11985217,11739370,12895114,12429271,11982892,"40S ribosomal protein S27-like, putative"
733,Tb927.10.13520:mRNA-p1,349728.4375,382965.6563,364377.6875,295985.875,284774.5,280535.5625,"Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
